,counter,src_svc,dst_svc,src_cid,dst_cid,flow,weight,total
2,16,b,c,us-west-1,us-west-1,-1,1.0,-1
3,16,a,b,us-west-1,us-west-1,-1,1.0,-1
4,16,b,c,us-east-1,us-west-1,-1,1.0,-1
5,16,a,b,us-east-1,us-east-1,-1,1.0,-1
0,17,frontend,a,us-west-1,us-west-1,200,1.0,200
1,17,frontend,a,us-east-1,us-east-1,400,0.9803921568627451,408
2,17,frontend,a,us-east-1,us-west-1,8,0.0196078431372549,408
3,17,b,c,us-west-1,us-west-1,-1,1.0,-1
4,17,a,b,us-west-1,us-west-1,-1,1.0,-1
5,17,b,c,us-east-1,us-west-1,-1,1.0,-1
6,17,a,b,us-east-1,us-east-1,-1,1.0,-1
0,18,frontend,a,us-west-1,us-west-1,201,1.0,201
1,18,frontend,a,us-east-1,us-east-1,400,0.9828009828009828,407
2,18,frontend,a,us-east-1,us-west-1,7,0.0171990171990172,407
3,18,b,c,us-west-1,us-west-1,-1,1.0,-1
4,18,a,b,us-west-1,us-west-1,-1,1.0,-1
5,18,b,c,us-east-1,us-west-1,-1,1.0,-1
6,18,a,b,us-east-1,us-east-1,-1,1.0,-1
0,19,frontend,a,us-west-1,us-west-1,210,1.0,210
1,19,frontend,a,us-east-1,us-east-1,400,0.9732360097323601,411
2,19,frontend,a,us-east-1,us-west-1,11,0.0267639902676399,411
3,19,b,c,us-west-1,us-west-1,-1,1.0,-1
4,19,a,b,us-west-1,us-west-1,-1,1.0,-1
5,19,b,c,us-east-1,us-west-1,-1,1.0,-1
6,19,a,b,us-east-1,us-east-1,-1,1.0,-1
0,20,frontend,a,us-west-1,us-west-1,207,1.0,207
1,20,frontend,a,us-east-1,us-east-1,400,0.9828009828009828,407
2,20,frontend,a,us-east-1,us-west-1,7,0.0171990171990172,407
3,20,b,c,us-west-1,us-west-1,-1,1.0,-1
4,20,a,b,us-west-1,us-west-1,-1,1.0,-1
5,20,b,c,us-east-1,us-west-1,-1,1.0,-1
6,20,a,b,us-east-1,us-east-1,-1,1.0,-1
0,21,frontend,a,us-west-1,us-west-1,200,1.0,200
1,21,frontend,a,us-east-1,us-east-1,380,1.0,380
2,21,b,c,us-west-1,us-west-1,-1,1.0,-1
3,21,a,b,us-west-1,us-west-1,-1,1.0,-1
4,21,b,c,us-east-1,us-west-1,-1,1.0,-1
5,21,a,b,us-east-1,us-east-1,-1,1.0,-1
0,22,frontend,a,us-west-1,us-west-1,180,1.0,180
1,22,frontend,a,us-east-1,us-east-1,400,0.9411764705882353,425
2,22,frontend,a,us-east-1,us-west-1,25,0.058823529411764705,425
3,22,b,c,us-west-1,us-west-1,-1,1.0,-1
4,22,a,b,us-west-1,us-west-1,-1,1.0,-1
5,22,b,c,us-east-1,us-west-1,-1,1.0,-1
6,22,a,b,us-east-1,us-east-1,-1,1.0,-1
0,23,frontend,a,us-west-1,us-west-1,212,1.0,212
1,23,frontend,a,us-east-1,us-east-1,348,1.0,348
2,23,b,c,us-west-1,us-west-1,-1,1.0,-1
3,23,a,b,us-west-1,us-west-1,-1,1.0,-1
4,23,b,c,us-east-1,us-west-1,-1,1.0,-1
5,23,a,b,us-east-1,us-east-1,-1,1.0,-1
0,24,frontend,a,us-west-1,us-west-1,224,1.0,224
1,24,frontend,a,us-east-1,us-east-1,381,1.0,381
2,24,b,c,us-west-1,us-west-1,-1,1.0,-1
3,24,a,b,us-west-1,us-west-1,-1,1.0,-1
4,24,b,c,us-east-1,us-west-1,-1,1.0,-1
5,24,a,b,us-east-1,us-east-1,-1,1.0,-1
0,25,frontend,a,us-west-1,us-west-1,193,1.0,193
1,25,frontend,a,us-east-1,us-east-1,380,1.0,380
2,25,b,c,us-west-1,us-west-1,-1,1.0,-1
3,25,a,b,us-west-1,us-west-1,-1,1.0,-1
4,25,b,c,us-east-1,us-west-1,-1,1.0,-1
5,25,a,b,us-east-1,us-east-1,-1,1.0,-1
0,26,frontend,a,us-west-1,us-west-1,190,1.0,190
1,26,frontend,a,us-east-1,us-east-1,392,1.0,392
2,26,b,c,us-west-1,us-west-1,-1,1.0,-1
3,26,a,b,us-west-1,us-west-1,-1,1.0,-1
4,26,b,c,us-east-1,us-west-1,-1,1.0,-1
5,26,a,b,us-east-1,us-east-1,-1,1.0,-1
0,27,frontend,a,us-west-1,us-west-1,186,1.0,186
1,27,frontend,a,us-east-1,us-east-1,400,0.9302325581395349,430
2,27,frontend,a,us-east-1,us-west-1,30,0.06976744186046512,430
3,27,b,c,us-west-1,us-west-1,-1,1.0,-1
4,27,a,b,us-west-1,us-west-1,-1,1.0,-1
5,27,b,c,us-east-1,us-west-1,-1,1.0,-1
6,27,a,b,us-east-1,us-east-1,-1,1.0,-1
0,28,frontend,a,us-west-1,us-west-1,196,1.0,196
1,28,frontend,a,us-east-1,us-east-1,400,0.9501187648456056,421
2,28,frontend,a,us-east-1,us-west-1,21,0.0498812351543943,421
3,28,b,c,us-west-1,us-west-1,-1,1.0,-1
4,28,a,b,us-west-1,us-west-1,-1,1.0,-1
5,28,b,c,us-east-1,us-west-1,-1,1.0,-1
6,28,a,b,us-east-1,us-east-1,-1,1.0,-1
0,29,frontend,a,us-west-1,us-west-1,198,1.0,198
1,29,frontend,a,us-east-1,us-east-1,370,1.0,370
2,29,b,c,us-west-1,us-west-1,-1,1.0,-1
3,29,a,b,us-west-1,us-west-1,-1,1.0,-1
4,29,b,c,us-east-1,us-west-1,-1,1.0,-1
5,29,a,b,us-east-1,us-east-1,-1,1.0,-1
0,30,frontend,a,us-west-1,us-west-1,174,1.0,174
1,30,frontend,a,us-east-1,us-east-1,391,1.0,391
2,30,b,c,us-west-1,us-west-1,-1,1.0,-1
3,30,a,b,us-west-1,us-west-1,-1,1.0,-1
4,30,b,c,us-east-1,us-west-1,-1,1.0,-1
5,30,a,b,us-east-1,us-east-1,-1,1.0,-1
0,31,frontend,a,us-west-1,us-west-1,195,1.0,195
1,31,frontend,a,us-east-1,us-east-1,398,1.0,398
2,31,b,c,us-west-1,us-west-1,-1,1.0,-1
3,31,a,b,us-west-1,us-west-1,-1,1.0,-1
4,31,b,c,us-east-1,us-west-1,-1,1.0,-1
5,31,a,b,us-east-1,us-east-1,-1,1.0,-1
0,32,frontend,a,us-west-1,us-west-1,208,1.0,208
1,32,frontend,a,us-east-1,us-east-1,397,1.0,397
2,32,b,c,us-west-1,us-west-1,-1,1.0,-1
3,32,a,b,us-west-1,us-west-1,-1,1.0,-1
4,32,b,c,us-east-1,us-west-1,-1,1.0,-1
5,32,a,b,us-east-1,us-east-1,-1,1.0,-1
0,33,frontend,a,us-west-1,us-west-1,209,1.0,209
1,33,frontend,a,us-east-1,us-east-1,400,0.91324200913242,438
2,33,frontend,a,us-east-1,us-west-1,38,0.0867579908675799,438
3,33,b,c,us-west-1,us-west-1,-1,1.0,-1
4,33,a,b,us-west-1,us-west-1,-1,1.0,-1
5,33,b,c,us-east-1,us-west-1,-1,1.0,-1
6,33,a,b,us-east-1,us-east-1,-1,1.0,-1
0,34,frontend,a,us-west-1,us-west-1,216,1.0,216
1,34,frontend,a,us-east-1,us-east-1,400,0.9803921568627451,408
2,34,frontend,a,us-east-1,us-west-1,8,0.0196078431372549,408
3,34,b,c,us-west-1,us-west-1,-1,1.0,-1
4,34,a,b,us-west-1,us-west-1,-1,1.0,-1
5,34,b,c,us-east-1,us-west-1,-1,1.0,-1
6,34,a,b,us-east-1,us-east-1,-1,1.0,-1
0,35,frontend,a,us-west-1,us-west-1,193,1.0,193
1,35,frontend,a,us-east-1,us-east-1,400,0.9852216748768473,406
2,35,frontend,a,us-east-1,us-west-1,6,0.014778325123152709,406
3,35,b,c,us-west-1,us-west-1,-1,1.0,-1
4,35,a,b,us-west-1,us-west-1,-1,1.0,-1
5,35,b,c,us-east-1,us-west-1,-1,1.0,-1
6,35,a,b,us-east-1,us-east-1,-1,1.0,-1
0,36,frontend,a,us-west-1,us-west-1,201,1.0,201
1,36,frontend,a,us-east-1,us-east-1,400,0.9615384615384616,416
2,36,frontend,a,us-east-1,us-west-1,16,0.038461538461538464,416
3,36,b,c,us-west-1,us-west-1,-1,1.0,-1
4,36,a,b,us-west-1,us-west-1,-1,1.0,-1
5,36,b,c,us-east-1,us-west-1,-1,1.0,-1
6,36,a,b,us-east-1,us-east-1,-1,1.0,-1
0,37,frontend,a,us-west-1,us-west-1,210,1.0,210
1,37,frontend,a,us-east-1,us-east-1,390,1.0,390
2,37,b,c,us-west-1,us-west-1,-1,1.0,-1
3,37,a,b,us-west-1,us-west-1,-1,1.0,-1
4,37,b,c,us-east-1,us-west-1,-1,1.0,-1
5,37,a,b,us-east-1,us-east-1,-1,1.0,-1
0,38,frontend,a,us-west-1,us-west-1,186,1.0,186
1,38,frontend,a,us-east-1,us-east-1,378,1.0,378
2,38,b,c,us-west-1,us-west-1,-1,1.0,-1
3,38,a,b,us-west-1,us-west-1,-1,1.0,-1
4,38,b,c,us-east-1,us-west-1,-1,1.0,-1
5,38,a,b,us-east-1,us-east-1,-1,1.0,-1
0,39,frontend,a,us-west-1,us-west-1,219,1.0,219
1,39,frontend,a,us-east-1,us-east-1,395,1.0,395
2,39,b,c,us-west-1,us-west-1,-1,1.0,-1
3,39,a,b,us-west-1,us-west-1,-1,1.0,-1
4,39,b,c,us-east-1,us-west-1,-1,1.0,-1
5,39,a,b,us-east-1,us-east-1,-1,1.0,-1
0,40,frontend,a,us-west-1,us-west-1,193,1.0,193
1,40,frontend,a,us-east-1,us-east-1,363,1.0,363
2,40,b,c,us-west-1,us-west-1,-1,1.0,-1
3,40,a,b,us-west-1,us-west-1,-1,1.0,-1
4,40,b,c,us-east-1,us-west-1,-1,1.0,-1
5,40,a,b,us-east-1,us-east-1,-1,1.0,-1
0,41,frontend,a,us-west-1,us-west-1,182,1.0,182
1,41,frontend,a,us-east-1,us-east-1,395,1.0,395
2,41,b,c,us-west-1,us-west-1,-1,1.0,-1
3,41,a,b,us-west-1,us-west-1,-1,1.0,-1
4,41,b,c,us-east-1,us-west-1,-1,1.0,-1
5,41,a,b,us-east-1,us-east-1,-1,1.0,-1
0,42,frontend,a,us-west-1,us-west-1,198,1.0,198
1,42,frontend,a,us-east-1,us-east-1,388,1.0,388
2,42,b,c,us-west-1,us-west-1,-1,1.0,-1
3,42,a,b,us-west-1,us-west-1,-1,1.0,-1
4,42,b,c,us-east-1,us-west-1,-1,1.0,-1
5,42,a,b,us-east-1,us-east-1,-1,1.0,-1
0,43,frontend,a,us-west-1,us-west-1,206,1.0,206
1,43,frontend,a,us-east-1,us-east-1,400,0.9523809523809523,420
2,43,frontend,a,us-east-1,us-west-1,20,0.047619047619047616,420
3,43,b,c,us-west-1,us-west-1,-1,1.0,-1
4,43,a,b,us-west-1,us-west-1,-1,1.0,-1
5,43,b,c,us-east-1,us-west-1,-1,1.0,-1
6,43,a,b,us-east-1,us-east-1,-1,1.0,-1
0,44,frontend,a,us-west-1,us-west-1,201,1.0,201
1,44,frontend,a,us-east-1,us-east-1,382,1.0,382
2,44,b,c,us-west-1,us-west-1,-1,1.0,-1
3,44,a,b,us-west-1,us-west-1,-1,1.0,-1
4,44,b,c,us-east-1,us-west-1,-1,1.0,-1
5,44,a,b,us-east-1,us-east-1,-1,1.0,-1
0,45,frontend,a,us-west-1,us-west-1,179,1.0,179
1,45,frontend,a,us-east-1,us-east-1,399,1.0,399
2,45,b,c,us-west-1,us-west-1,-1,1.0,-1
3,45,a,b,us-west-1,us-west-1,-1,1.0,-1
4,45,b,c,us-east-1,us-west-1,-1,1.0,-1
5,45,a,b,us-east-1,us-east-1,-1,1.0,-1
0,46,frontend,a,us-west-1,us-west-1,169,1.0,169
1,46,frontend,a,us-east-1,us-east-1,394,1.0,394
2,46,b,c,us-west-1,us-west-1,-1,1.0,-1
3,46,a,b,us-west-1,us-west-1,-1,1.0,-1
4,46,b,c,us-east-1,us-west-1,-1,1.0,-1
5,46,a,b,us-east-1,us-east-1,-1,1.0,-1
0,47,frontend,a,us-west-1,us-west-1,188,1.0,188
1,47,frontend,a,us-east-1,us-east-1,400,0.9592326139088729,417
2,47,frontend,a,us-east-1,us-west-1,17,0.0407673860911271,417
3,47,b,c,us-west-1,us-west-1,-1,1.0,-1
4,47,a,b,us-west-1,us-west-1,-1,1.0,-1
5,47,b,c,us-east-1,us-west-1,-1,1.0,-1
6,47,a,b,us-east-1,us-east-1,-1,1.0,-1
0,48,frontend,a,us-west-1,us-west-1,202,1.0,202
1,48,frontend,a,us-east-1,us-east-1,365,1.0,365
2,48,b,c,us-west-1,us-west-1,-1,1.0,-1
3,48,a,b,us-west-1,us-west-1,-1,1.0,-1
4,48,b,c,us-east-1,us-west-1,-1,1.0,-1
5,48,a,b,us-east-1,us-east-1,-1,1.0,-1
0,49,frontend,a,us-west-1,us-west-1,192,1.0,192
1,49,frontend,a,us-east-1,us-east-1,376,1.0,376
2,49,b,c,us-west-1,us-west-1,-1,1.0,-1
3,49,a,b,us-west-1,us-west-1,-1,1.0,-1
4,49,b,c,us-east-1,us-west-1,-1,1.0,-1
5,49,a,b,us-east-1,us-east-1,-1,1.0,-1
0,50,frontend,a,us-west-1,us-west-1,181,1.0,181
1,50,frontend,a,us-east-1,us-east-1,375,1.0,375
2,50,b,c,us-west-1,us-west-1,-1,1.0,-1
3,50,a,b,us-west-1,us-west-1,-1,1.0,-1
4,50,b,c,us-east-1,us-west-1,-1,1.0,-1
5,50,a,b,us-east-1,us-east-1,-1,1.0,-1
0,51,frontend,a,us-west-1,us-west-1,228,1.0,228
1,51,frontend,a,us-east-1,us-east-1,351,1.0,351
2,51,b,c,us-west-1,us-west-1,-1,1.0,-1
3,51,a,b,us-west-1,us-west-1,-1,1.0,-1
4,51,b,c,us-east-1,us-west-1,-1,1.0,-1
5,51,a,b,us-east-1,us-east-1,-1,1.0,-1
0,52,frontend,a,us-west-1,us-west-1,217,1.0,217
1,52,frontend,a,us-east-1,us-east-1,400,0.966183574879227,414
2,52,frontend,a,us-east-1,us-west-1,14,0.033816425120772944,414
3,52,b,c,us-west-1,us-west-1,-1,1.0,-1
4,52,a,b,us-west-1,us-west-1,-1,1.0,-1
5,52,b,c,us-east-1,us-west-1,-1,1.0,-1
6,52,a,b,us-east-1,us-east-1,-1,1.0,-1
0,53,frontend,a,us-west-1,us-west-1,198,1.0,198
1,53,frontend,a,us-east-1,us-east-1,400,0.9237875288683602,433
2,53,frontend,a,us-east-1,us-west-1,33,0.07621247113163972,433
3,53,b,c,us-west-1,us-west-1,-1,1.0,-1
4,53,a,b,us-west-1,us-west-1,-1,1.0,-1
5,53,b,c,us-east-1,us-west-1,-1,1.0,-1
6,53,a,b,us-east-1,us-east-1,-1,1.0,-1
0,54,frontend,a,us-west-1,us-west-1,211,1.0,211
1,54,frontend,a,us-east-1,us-east-1,400,0.9070294784580499,441
2,54,frontend,a,us-east-1,us-west-1,41,0.09297052154195011,441
3,54,b,c,us-west-1,us-west-1,-1,1.0,-1
4,54,a,b,us-west-1,us-west-1,-1,1.0,-1
5,54,b,c,us-east-1,us-west-1,-1,1.0,-1
6,54,a,b,us-east-1,us-east-1,-1,1.0,-1
0,55,frontend,a,us-west-1,us-west-1,220,1.0,220
1,55,frontend,a,us-east-1,us-east-1,389,1.0,389
2,55,b,c,us-west-1,us-west-1,-1,1.0,-1
3,55,a,b,us-west-1,us-west-1,-1,1.0,-1
4,55,b,c,us-east-1,us-west-1,-1,1.0,-1
5,55,a,b,us-east-1,us-east-1,-1,1.0,-1
0,56,frontend,a,us-west-1,us-west-1,186,1.0,186
1,56,frontend,a,us-east-1,us-east-1,400,0.9456264775413712,423
2,56,frontend,a,us-east-1,us-west-1,23,0.054373522458628844,423
3,56,b,c,us-west-1,us-west-1,-1,1.0,-1
4,56,a,b,us-west-1,us-west-1,-1,1.0,-1
5,56,b,c,us-east-1,us-west-1,-1,1.0,-1
6,56,a,b,us-east-1,us-east-1,-1,1.0,-1
0,57,frontend,a,us-west-1,us-west-1,172,1.0,172
1,57,frontend,a,us-east-1,us-east-1,388,1.0,388
2,57,b,c,us-west-1,us-west-1,-1,1.0,-1
3,57,a,b,us-west-1,us-west-1,-1,1.0,-1
4,57,b,c,us-east-1,us-west-1,-1,1.0,-1
5,57,a,b,us-east-1,us-east-1,-1,1.0,-1
0,58,frontend,a,us-west-1,us-west-1,152,1.0,152
1,58,frontend,a,us-east-1,us-east-1,400,0.9259259259259259,432
2,58,frontend,a,us-east-1,us-west-1,32,0.07407407407407407,432
3,58,b,c,us-west-1,us-west-1,-1,1.0,-1
4,58,a,b,us-west-1,us-west-1,-1,1.0,-1
5,58,b,c,us-east-1,us-west-1,-1,1.0,-1
6,58,a,b,us-east-1,us-east-1,-1,1.0,-1
