7,51,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,106,582,0.18213058419243985
8,51,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,476,582,0.8178694158075601
7,52,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,107,631,0.16957210776545167
8,52,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,524,631,0.8304278922345484
7,53,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,107,574,0.18641114982578397
8,53,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,467,574,0.813588850174216
7,54,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,110,595,0.18487394957983194
8,54,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,485,595,0.8151260504201681
7,55,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,85,586,0.14505119453924914
8,55,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,501,586,0.8549488054607508
7,56,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,102,618,0.1650485436893204
8,56,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,516,618,0.8349514563106796
7,57,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,99,628,0.15764331210191082
8,57,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,529,628,0.8423566878980892
7,58,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,99,619,0.15993537964458804
8,58,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,520,619,0.840064620355412
7,59,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,98,627,0.15629984051036683
8,59,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,529,627,0.8437001594896332
7,60,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,98,599,0.1636060100166945
8,60,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,501,599,0.8363939899833055
7,61,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,86,633,0.1358609794628752
8,61,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,547,633,0.8641390205371248
7,62,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,97,583,0.16638078902229847
8,62,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,486,583,0.8336192109777015
7,63,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,95,576,0.16493055555555555
8,63,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,481,576,0.8350694444444444
7,64,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,104,571,0.18213660245183888
8,64,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,467,571,0.8178633975481612
7,65,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,86,586,0.14675767918088736
8,65,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,500,586,0.8532423208191127
7,66,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,96,589,0.16298811544991512
8,66,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,493,589,0.8370118845500849
7,67,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,106,609,0.17405582922824303
8,67,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,503,609,0.825944170771757
7,68,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,90,586,0.15358361774744028
8,68,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,496,586,0.8464163822525598
7,69,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,113,589,0.19185059422750425
8,69,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,476,589,0.8081494057724957
7,70,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,99,590,0.16779661016949152
8,70,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,491,590,0.8322033898305085
7,71,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,103,583,0.17667238421955403
8,71,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,480,583,0.823327615780446
7,72,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,102,553,0.1844484629294756
8,72,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,451,553,0.8155515370705244
7,73,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,123,611,0.20130932896890344
8,73,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,488,611,0.7986906710310966
7,74,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,91,580,0.15689655172413794
8,74,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,489,580,0.843103448275862
7,75,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,98,627,0.15629984051036683
8,75,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,529,627,0.8437001594896332
7,76,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,84,581,0.14457831325301204
8,76,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,497,581,0.8554216867469879
7,77,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,102,590,0.17288135593220338
8,77,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,488,590,0.8271186440677966
7,78,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,95,587,0.16183986371379896
8,78,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,492,587,0.838160136286201
7,79,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,102,625,0.1632
8,79,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,523,625,0.8368
7,80,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,108,620,0.17419354838709677
8,80,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,512,620,0.8258064516129032
7,81,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,105,610,0.1721311475409836
8,81,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,505,610,0.8278688524590164
7,82,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,96,622,0.15434083601286175
8,82,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,526,622,0.8456591639871383
7,83,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,100,618,0.16181229773462782
8,83,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,518,618,0.8381877022653722
7,84,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,110,600,0.18333333333333332
8,84,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,490,600,0.8166666666666667
7,85,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,119,620,0.19193548387096773
8,85,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,501,620,0.8080645161290323
7,86,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,87,588,0.14795918367346939
8,86,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,501,588,0.8520408163265306
7,87,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,93,583,0.1595197255574614
8,87,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,490,583,0.8404802744425386
7,88,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,85,573,0.14834205933682373
8,88,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,488,573,0.8516579406631762
7,89,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,107,562,0.1903914590747331
8,89,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,455,562,0.8096085409252669
7,90,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,99,599,0.1652754590984975
8,90,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,500,599,0.8347245409015025
7,91,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,97,598,0.16220735785953178
8,91,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,501,598,0.8377926421404682
7,92,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,97,600,0.16166666666666665
8,92,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,503,600,0.8383333333333334
7,93,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,93,575,0.1617391304347826
8,93,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,482,575,0.8382608695652174
7,94,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,113,623,0.18138041733547353
8,94,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,510,623,0.8186195826645265
7,95,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,71,574,0.12369337979094076
8,95,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,503,574,0.8763066202090593
7,96,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,86,561,0.1532976827094474
8,96,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,475,561,0.8467023172905526
7,97,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,81,558,0.14516129032258066
8,97,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,477,558,0.8548387096774194
7,98,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,99,576,0.171875
8,98,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,477,576,0.828125
7,99,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,94,646,0.14551083591331268
8,99,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,552,646,0.8544891640866873
7,100,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,117,645,0.1813953488372093
8,100,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,528,645,0.8186046511627907
7,101,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,96,607,0.15815485996705106
8,101,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,511,607,0.841845140032949
7,102,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,98,623,0.15730337078651685
8,102,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,525,623,0.8426966292134831
7,103,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,104,600,0.17333333333333334
8,103,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,496,600,0.8266666666666667
7,104,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,65,576,0.11284722222222222
8,104,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,511,576,0.8871527777777778
7,105,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,104,606,0.1716171617161716
8,105,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,502,606,0.8283828382838284
7,106,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,108,606,0.1782178217821782
8,106,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,498,606,0.8217821782178217
7,107,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,110,608,0.18092105263157895
8,107,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,498,608,0.819078947368421
7,108,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,117,646,0.18111455108359134
8,108,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,529,646,0.8188854489164087
7,109,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,112,622,0.18006430868167203
8,109,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,510,622,0.819935691318328
7,110,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,94,583,0.16123499142367068
8,110,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,489,583,0.8387650085763293
7,111,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,104,589,0.1765704584040747
8,111,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,485,589,0.8234295415959253
7,112,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,97,570,0.17017543859649123
8,112,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,473,570,0.8298245614035088
7,113,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,109,621,0.17552334943639292
8,113,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,512,621,0.8244766505636071
7,114,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,101,596,0.16946308724832215
8,114,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,495,596,0.8305369127516778
7,115,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,114,615,0.18536585365853658
8,115,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,501,615,0.8146341463414634
7,116,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,92,574,0.1602787456445993
8,116,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,482,574,0.8397212543554007
7,117,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,106,596,0.17785234899328858
8,117,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,490,596,0.8221476510067114
7,118,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,77,564,0.13652482269503546
8,118,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,487,564,0.8634751773049646
7,119,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,95,599,0.15859766277128548
8,119,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,504,599,0.8414023372287145
